hour_beginning,pedestrians,to_manhattan,to_brooklyn,weather_summary,temperature,precipitation,events
2017-10-16 17:00:00,1712,998,714,clear-day,56.0,0.0,
2017-10-16 18:00:00,1095,583,512,clear-day,55.0,0.0,
2017-10-16 19:00:00,429,171,258,clear-night,54.0,0.0,
2017-10-16 20:00:00,225,97,128,clear-night,53.0,0.0,
2017-10-16 21:00:00,133,59,74,clear-night,51.0,0.0,
2017-10-16 22:00:00,84,40,44,clear-night,50.0,0.0,
2017-10-16 23:00:00,46,22,24,clear-night,48.0,0.0,
2017-10-17 00:00:00,31,16,15,clear-night,47.0,0.0,
2017-10-17 01:00:00,7,3,4,clear-night,46.0,0.0,
2017-10-17 02:00:00,5,3,2,clear-night,44.0,0.0,
2017-10-17 03:00:00,3,2,1,clear-night,43.0,0.0,
2017-10-17 04:00:00,2,0,2,clear-night,42.0,0.0,
2017-10-17 05:00:00,10,6,4,clear-night,42.0,0.0,
2017-10-17 06:00:00,81,45,36,clear-night,40.0,0.0,
2017-10-17 07:00:00,233,91,142,clear-night,40.0,0.0,
2017-10-17 08:00:00,291,91,200,clear-day,41.0,0.0,
2017-10-17 09:00:00,480,252,228,clear-day,45.0,0.0,
2017-10-17 10:00:00,1119,720,399,clear-day,47.0,0.0,
2017-10-17 11:00:00,1454,757,697,clear-day,50.0,0.0,
2017-10-17 12:00:00,1668,863,805,clear-day,52.0,0.0,
2017-10-17 13:00:00,1543,786,757,clear-day,54.0,0.0,
2017-10-17 14:00:00,1388,709,679,clear-day,57.0,0.0,
2017-10-17 15:00:00,1309,721,588,clear-day,58.0,0.0,
2017-10-17 16:00:00,1495,833,662,clear-day,59.0,0.0,
2017-10-17 17:00:00,1641,983,658,clear-day,59.0,0.0,
2017-10-17 18:00:00,1189,679,510,clear-day,57.0,0.0,
2017-10-17 19:00:00,490,197,293,clear-night,54.0,0.0,
2017-10-17 20:00:00,236,113,123,clear-night,52.0,0.0,
2017-10-17 21:00:00,147,74,73,clear-night,52.0,0.0,
2017-10-17 22:00:00,88,52,36,clear-night,51.0,0.0,
2017-10-17 23:00:00,46,27,19,clear-night,51.0,0.0,
2017-10-18 00:00:00,23,11,12,clear-night,49.0,0.0,
2017-10-18 01:00:00,14,11,3,clear-night,49.0,0.0,
2017-10-18 02:00:00,4,3,1,clear-night,48.0,0.0,
2017-10-18 03:00:00,5,3,2,clear-night,48.0,0.0,
2017-10-18 04:00:00,5,4,1,clear-night,48.0,0.0,
2017-10-18 05:00:00,24,17,7,clear-night,47.0,0.0,
2017-10-18 06:00:00,91,51,40,clear-night,47.0,0.0,
2017-10-18 07:00:00,283,128,155,clear-night,47.0,0.0,
2017-10-18 08:00:00,358,123,235,clear-day,47.0,0.0,
2017-10-18 09:00:00,523,270,253,clear-day,51.0,0.0,
2017-10-18 10:00:00,1050,681,369,clear-day,55.0,0.0,
2017-10-18 11:00:00,1522,916,606,clear-day,60.0,0.0,
2017-10-18 12:00:00,1652,936,716,clear-day,65.0,0.0,
2017-10-18 13:00:00,1580,816,764,clear-day,68.0,0.0,
2017-10-18 14:00:00,1580,788,792,clear-day,70.0,0.0,
2017-10-18 15:00:00,1477,764,713,clear-day,72.0,0.0,
2017-10-18 16:00:00,1861,1062,799,clear-day,72.0,0.0,
2017-10-18 17:00:00,1789,1005,784,clear-day,71.0,0.0,
2017-10-18 18:00:00,1141,586,555,clear-day,67.0,0.0,
2017-10-18 19:00:00,536,195,341,clear-night,64.0,0.0,
2017-10-18 20:00:00,353,184,169,clear-night,62.0,0.0,
2017-10-18 21:00:00,223,112,111,clear-night,60.0,0.0,
2017-10-18 22:00:00,153,83,70,clear-night,59.0,0.0,
2017-10-18 23:00:00,83,44,39,clear-night,58.0,0.0,
2017-10-19 00:00:00,34,10,24,clear-night,60.0,0.0,
2017-10-19 01:00:00,18,9,9,clear-night,59.0,0.0,
2017-10-19 02:00:00,5,2,3,clear-night,58.0,0.0,
2017-10-19 03:00:00,7,4,3,clear-night,57.0,0.0,
2017-10-19 04:00:00,3,2,1,clear-night,55.0,0.0,
2017-10-19 05:00:00,29,16,13,clear-night,55.0,0.0,
2017-10-19 06:00:00,111,63,48,clear-night,53.0,0.0,
2017-10-19 07:00:00,304,144,160,clear-night,53.0,0.0,
2017-10-19 08:00:00,402,129,273,clear-day,55.0,0.0,
2017-10-19 09:00:00,584,303,281,clear-day,58.0,0.0,
2017-10-19 10:00:00,1479,910,569,clear-day,60.0,0.0,
2017-10-19 11:00:00,1738,931,807,clear-day,63.0,0.0,
2017-10-19 12:00:00,1747,857,890,clear-day,66.0,0.0,
2017-10-19 13:00:00,2062,981,1081,clear-day,68.0,0.0,
2017-10-19 14:00:00,2021,1010,1011,clear-day,69.0,0.0,
2017-10-19 15:00:00,1976,1025,951,clear-day,70.0,0.0,
2017-10-19 16:00:00,1923,953,970,clear-day,70.0,0.0,
2017-10-19 17:00:00,2101,1227,874,clear-day,69.0,0.0,
2017-10-19 18:00:00,1324,601,723,clear-day,68.0,0.0,
2017-10-19 19:00:00,582,245,337,clear-night,66.0,0.0,
2017-10-19 20:00:00,353,176,177,clear-night,65.0,0.0,
2017-10-19 21:00:00,264,134,130,clear-night,64.0,0.0,
2017-10-19 22:00:00,150,68,82,clear-night,63.0,0.0,
2017-10-19 23:00:00,103,58,45,clear-night,62.0,0.0,
2017-10-20 00:00:00,30,14,16,clear-night,59.0,0.0,
2017-10-20 01:00:00,23,12,11,clear-night,59.0,0.0,
2017-10-20 02:00:00,10,8,2,clear-night,58.0,0.0,
2017-10-20 03:00:00,5,4,1,clear-night,57.0,0.0,
2017-10-20 04:00:00,6,2,4,clear-night,57.0,0.0,
2017-10-20 05:00:00,26,13,13,clear-night,55.0,0.0,
2017-10-20 06:00:00,135,79,56,clear-night,55.0,0.0,
2017-10-20 07:00:00,277,140,137,clear-night,54.0,0.0,
2017-10-20 08:00:00,360,143,217,clear-day,56.0,0.0,
2017-10-20 09:00:00,665,351,314,clear-day,60.0,0.0,
2017-10-20 10:00:00,1412,892,520,clear-day,63.0,0.0,
2017-10-20 11:00:00,1994,1023,971,clear-day,66.0,0.0,
2017-10-20 12:00:00,2098,1012,1086,clear-day,69.0,0.0,
2017-10-20 13:00:00,2245,1176,1069,clear-day,71.0,0.0,
2017-10-20 14:00:00,2102,1066,1036,clear-day,72.0,0.0,
2017-10-20 15:00:00,2140,1102,1038,clear-day,73.0,0.0,
2017-10-20 16:00:00,2213,1207,1006,clear-day,73.0,0.0,
2017-10-20 17:00:00,2290,1374,916,clear-day,72.0,0.0,
2017-10-20 18:00:00,1409,731,678,clear-day,70.0,0.0,
2017-10-20 19:00:00,567,218,349,clear-night,67.0,0.0,
2017-10-20 20:00:00,361,160,201,clear-night,65.0,0.0,
2017-10-20 21:00:00,279,145,134,clear-night,63.0,0.0,
2017-10-20 22:00:00,201,96,105,clear-night,61.0,0.0,
2017-10-20 23:00:00,180,73,107,clear-night,60.0,0.0,
2017-10-21 00:00:00,84,48,36,clear-night,59.0,0.0,
2017-10-21 01:00:00,29,16,13,clear-night,57.0,0.0,
2017-10-21 02:00:00,19,9,10,clear-night,55.0,0.0,
2017-10-21 03:00:00,16,8,8,clear-night,53.0,0.0,
2017-10-21 04:00:00,14,9,5,clear-night,53.0,0.0,
2017-10-21 05:00:00,21,16,5,clear-night,53.0,0.0,
2017-10-21 06:00:00,87,58,29,clear-night,52.0,0.0,
2017-10-21 07:00:00,287,147,140,clear-night,52.0,0.0,
2017-10-21 08:00:00,382,189,193,clear-day,53.0,0.0,
2017-10-21 09:00:00,945,568,377,clear-day,58.0,0.0,
2017-10-21 10:00:00,1639,1008,631,clear-day,63.0,0.0,
2017-10-21 11:00:00,2464,1519,945,clear-day,67.0,0.0,
2017-10-21 12:00:00,3022,1533,1489,clear-day,72.0,0.0,
2017-10-21 13:00:00,3209,1666,1543,clear-day,76.0,0.0,
2017-10-21 14:00:00,3587,1899,1688,clear-day,77.0,0.0,
2017-10-21 15:00:00,3600,1858,1742,clear-day,77.0,0.0,
2017-10-21 16:00:00,3558,1763,1795,clear-day,75.0,0.0,
2017-10-21 17:00:00,3609,1805,1804,clear-day,73.0,0.0,
2017-10-21 18:00:00,1828,793,1035,clear-day,69.0,0.0,
2017-10-21 19:00:00,849,325,524,clear-night,66.0,0.0,
2017-10-21 20:00:00,514,245,269,clear-night,61.0,0.0,
2017-10-21 21:00:00,406,170,236,clear-night,61.0,0.0,
2017-10-21 22:00:00,244,111,133,clear-night,61.0,0.0,
2017-10-21 23:00:00,201,115,86,clear-night,60.0,0.0,
2017-10-22 00:00:00,147,85,62,clear-night,58.0,0.0,
2017-10-22 01:00:00,74,29,45,clear-night,57.0,0.0,
2017-10-22 02:00:00,20,15,5,clear-night,57.0,0.0,
2017-10-22 03:00:00,25,16,9,clear-night,56.0,0.0,
2017-10-22 04:00:00,2,1,1,clear-night,55.0,0.0,
2017-10-22 05:00:00,13,8,5,clear-night,55.0,0.0,
2017-10-22 06:00:00,57,40,17,clear-night,54.0,0.0,
2017-10-22 07:00:00,213,133,80,clear-night,54.0,0.0,
2017-10-22 08:00:00,387,214,173,clear-day,54.0,0.0,
2017-10-22 09:00:00,999,630,369,clear-day,56.0,0.0,
2017-10-22 10:00:00,2355,1392,963,clear-day,59.0,0.0,
2017-10-22 11:00:00,2679,1516,1163,clear-day,62.0,0.0,
2017-10-22 12:00:00,2907,1560,1347,clear-day,63.0,0.0,
2017-10-22 13:00:00,3229,1724,1505,clear-day,65.0,0.0,
2017-10-22 14:00:00,3093,1510,1583,clear-day,65.0,0.0,
2017-10-22 15:00:00,3046,1596,1450,clear-day,65.0,0.0,
2017-10-22 16:00:00,3066,1457,1609,clear-day,64.0,0.0,
2017-10-22 17:00:00,2763,1378,1385,clear-day,64.0,0.0,
2017-10-22 18:00:00,1536,566,970,clear-day,62.0,0.0,
2017-10-22 19:00:00,739,249,490,clear-night,61.0,0.0,
2017-10-22 20:00:00,402,183,219,clear-night,60.0,0.0,
2017-10-22 21:00:00,278,106,172,clear-night,59.0,0.0,
2017-10-22 22:00:00,148,75,73,clear-night,58.0,0.0,
2017-10-22 23:00:00,105,54,51,clear-night,58.0,0.0,
2017-10-23 00:00:00,49,23,26,clear-night,58.0,0.0,
2017-10-23 01:00:00,16,9,7,clear-night,57.0,0.0,
2017-10-23 02:00:00,19,10,9,clear-night,57.0,0.0,
2017-10-23 03:00:00,7,5,2,partly-cloudy-night,58.0,0.0,
2017-10-23 04:00:00,5,3,2,partly-cloudy-night,59.0,0.0,
2017-10-23 05:00:00,24,14,10,partly-cloudy-night,59.0,0.0,
2017-10-23 06:00:00,83,44,39,partly-cloudy-night,60.0,0.0,
2017-10-23 07:00:00,340,153,187,partly-cloudy-night,60.0,0.0,
2017-10-23 08:00:00,542,201,341,partly-cloudy-day,61.0,0.0,
2017-10-23 09:00:00,766,366,400,partly-cloudy-day,63.0,0.0,
2017-10-23 10:00:00,1224,684,540,partly-cloudy-day,66.0,0.0,
2017-10-23 11:00:00,2125,1104,1021,partly-cloudy-day,70.0,0.0,
2017-10-23 12:00:00,2357,1128,1229,partly-cloudy-day,72.0,0.0,
2017-10-23 13:00:00,2137,1085,1052,clear-day,72.0,0.0,
2017-10-23 14:00:00,2280,1199,1081,partly-cloudy-day,72.0,0.0,
2017-10-23 15:00:00,2391,1187,1204,partly-cloudy-day,71.0,0.0,
2017-10-23 16:00:00,2530,1314,1216,clear-day,71.0,0.0,
2017-10-23 17:00:00,2191,1203,988,partly-cloudy-day,69.0,0.0,
2017-10-23 18:00:00,1075,573,502,partly-cloudy-day,68.0,0.0,
2017-10-23 19:00:00,539,238,301,partly-cloudy-night,68.0,0.0,
2017-10-23 20:00:00,321,181,140,partly-cloudy-night,68.0,0.0,
2017-10-23 21:00:00,216,105,111,partly-cloudy-night,68.0,0.0,
2017-10-23 22:00:00,127,58,69,clear-night,69.0,0.0,
2017-10-23 23:00:00,78,45,33,partly-cloudy-night,68.0,0.0,
2017-10-24 00:00:00,47,24,23,partly-cloudy-night,68.0,0.0,
2017-10-24 01:00:00,16,6,10,partly-cloudy-night,68.0,0.0,
2017-10-24 02:00:00,10,9,1,partly-cloudy-night,68.0,0.0,
2017-10-24 03:00:00,5,2,3,partly-cloudy-night,68.0,0.0,
2017-10-24 04:00:00,4,1,3,partly-cloudy-night,68.0,0.0,
2017-10-24 05:00:00,32,24,8,partly-cloudy-night,69.0,0.0,
2017-10-24 06:00:00,115,62,53,partly-cloudy-night,69.0,0.0,
2017-10-24 07:00:00,274,125,149,partly-cloudy-night,70.0,0.0,
2017-10-24 08:00:00,507,236,271,partly-cloudy-day,69.0,0.0,
2017-10-24 09:00:00,677,378,299,partly-cloudy-day,69.0,0.0,
2017-10-24 10:00:00,1265,674,591,partly-cloudy-day,70.0,0.0,
2017-10-24 11:00:00,1978,994,984,partly-cloudy-day,72.0,0.0,
2017-10-24 12:00:00,1975,785,1190,partly-cloudy-day,73.0,0.0,
2017-10-24 13:00:00,1413,419,994,partly-cloudy-day,71.0,0.0,
2017-10-24 14:00:00,1217,636,581,partly-cloudy-day,70.0,0.0,
2017-10-24 15:00:00,1659,762,897,partly-cloudy-day,70.0,0.0,
2017-10-24 16:00:00,1773,1016,757,partly-cloudy-day,69.0,0.0,
2017-10-24 17:00:00,1237,816,421,partly-cloudy-day,68.0,0.0,
2017-10-24 18:00:00,1396,820,576,partly-cloudy-night,68.0,0.0,
2017-10-24 19:00:00,931,499,432,partly-cloudy-night,68.0,0.0,
2017-10-24 20:00:00,708,424,284,partly-cloudy-night,67.0,0.0,
2017-10-24 21:00:00,153,85,68,partly-cloudy-night,67.0,0.0,
2017-10-24 22:00:00,121,57,64,partly-cloudy-night,67.0,0.0,
2017-10-24 23:00:00,50,14,36,partly-cloudy-night,66.0,0.0,
2017-10-25 00:00:00,23,11,12,partly-cloudy-night,66.0,0.0019,
2017-10-25 01:00:00,16,9,7,partly-cloudy-night,65.0,0.008,
2017-10-25 02:00:00,10,5,5,partly-cloudy-night,64.0,0.0007,
2017-10-25 03:00:00,10,5,5,clear-night,63.0,0.0006,
2017-10-25 04:00:00,4,2,2,clear-night,62.0,0.0004,
2017-10-25 05:00:00,23,15,8,partly-cloudy-night,60.0,0.0002,
2017-10-25 06:00:00,104,66,38,clear-night,59.0,0.0004,
2017-10-25 07:00:00,324,170,154,clear-night,57.0,0.0001,
2017-10-25 08:00:00,513,181,332,clear-day,56.0,0.0008,
2017-10-25 09:00:00,797,367,430,clear-day,57.0,0.0009,
2017-10-25 10:00:00,1437,782,655,clear-day,58.0,0.0002,
2017-10-25 11:00:00,1987,982,1005,partly-cloudy-day,60.0,0.0002,
2017-10-25 12:00:00,2131,1025,1106,partly-cloudy-day,61.0,0.0013,
2017-10-25 13:00:00,1971,994,977,partly-cloudy-day,62.0,0.0024,
2017-10-25 14:00:00,2277,1149,1128,partly-cloudy-day,64.0,0.0,
2017-10-25 15:00:00,2217,1121,1096,partly-cloudy-day,64.0,0.0015,
2017-10-25 16:00:00,2241,1201,1040,partly-cloudy-day,64.0,0.0008,
2017-10-25 17:00:00,2271,1355,916,partly-cloudy-day,63.0,0.0013,
2017-10-25 18:00:00,1136,557,579,partly-cloudy-night,62.0,0.0008,
2017-10-25 19:00:00,455,245,210,partly-cloudy-night,61.0,0.0008,
2017-10-25 20:00:00,319,137,182,partly-cloudy-night,60.0,0.0,
2017-10-25 21:00:00,188,90,98,clear-night,59.0,0.0012,
2017-10-25 22:00:00,158,96,62,clear-night,59.0,0.0,
2017-10-25 23:00:00,103,46,57,partly-cloudy-night,58.0,0.0001,
2017-10-26 00:00:00,42,18,24,partly-cloudy-night,57.0,0.0,
2017-10-26 01:00:00,14,10,4,partly-cloudy-night,56.0,0.0,
2017-10-26 02:00:00,4,2,2,partly-cloudy-night,55.0,0.0,
2017-10-26 03:00:00,5,3,2,partly-cloudy-night,55.0,0.0,
2017-10-26 04:00:00,0,0,0,partly-cloudy-night,54.0,0.0,
2017-10-26 05:00:00,22,12,10,partly-cloudy-night,54.0,0.0,
2017-10-26 06:00:00,76,50,26,partly-cloudy-night,53.0,0.0,
2017-10-26 07:00:00,341,231,110,clear-night,52.0,0.0,
2017-10-26 08:00:00,508,208,300,partly-cloudy-day,52.0,0.0,
2017-10-26 09:00:00,661,338,323,partly-cloudy-day,53.0,0.0,
2017-10-26 10:00:00,1258,716,542,partly-cloudy-day,54.0,0.0,
2017-10-26 11:00:00,1795,937,858,partly-cloudy-day,55.0,0.0004,
2017-10-26 12:00:00,1871,911,960,partly-cloudy-day,55.0,0.0015,
2017-10-26 13:00:00,1661,699,962,partly-cloudy-day,55.0,0.0014,
2017-10-26 14:00:00,1791,814,977,partly-cloudy-day,55.0,0.0009,
2017-10-26 15:00:00,1520,757,763,partly-cloudy-day,56.0,0.0004,
2017-10-26 16:00:00,1483,764,719,partly-cloudy-day,55.0,0.0024,
2017-10-26 17:00:00,1447,777,670,partly-cloudy-day,55.0,0.0033,
2017-10-26 18:00:00,756,379,377,partly-cloudy-night,55.0,0.0003,
2017-10-26 19:00:00,357,179,178,clear-night,55.0,0.0,
2017-10-26 20:00:00,212,102,110,clear-night,53.0,0.0,
2017-10-26 21:00:00,159,88,71,clear-night,52.0,0.0001,
2017-10-26 22:00:00,109,69,40,clear-night,51.0,0.0,
2017-10-26 23:00:00,64,38,26,clear-night,50.0,0.0,
2017-10-27 00:00:00,26,15,11,clear-night,48.0,0.0001,
2017-10-27 01:00:00,17,11,6,clear-night,47.0,0.0,
2017-10-27 02:00:00,5,5,0,clear-night,46.0,0.0,
2017-10-27 03:00:00,13,8,5,clear-night,46.0,0.0,
2017-10-27 04:00:00,4,3,1,clear-night,42.0,0.0001,
2017-10-27 05:00:00,22,13,9,clear-night,45.0,0.0,
2017-10-27 06:00:00,91,54,37,clear-night,44.0,0.0,
2017-10-27 07:00:00,260,122,138,clear-night,44.0,0.0,
2017-10-27 08:00:00,347,145,202,clear-day,44.0,0.0,
2017-10-27 09:00:00,670,380,290,clear-day,47.0,0.0009,
2017-10-27 10:00:00,1650,994,656,clear-day,51.0,0.0,
2017-10-27 11:00:00,2150,1126,1024,clear-day,55.0,0.0,
2017-10-27 12:00:00,2603,1268,1335,clear-day,58.0,0.0,
2017-10-27 13:00:00,2753,1372,1381,clear-day,60.0,0.0,
2017-10-27 14:00:00,2743,1429,1314,clear-day,61.0,0.0006,
2017-10-27 15:00:00,2679,1281,1398,clear-day,62.0,0.0008,
2017-10-27 16:00:00,2571,1285,1286,clear-day,62.0,0.0,
2017-10-27 17:00:00,2672,1468,1204,clear-day,61.0,0.0004,
2017-10-27 18:00:00,1457,621,836,clear-night,59.0,0.0015,
2017-10-27 19:00:00,570,198,372,clear-night,56.0,0.0,
2017-10-27 20:00:00,326,155,171,clear-night,55.0,0.0,
2017-10-27 21:00:00,225,99,126,clear-night,54.0,0.0,
2017-10-27 22:00:00,193,89,104,clear-night,53.0,0.0,
2017-10-27 23:00:00,139,76,63,clear-night,52.0,0.0,
2017-10-28 00:00:00,78,36,42,clear-night,52.0,0.0,
2017-10-28 01:00:00,23,14,9,clear-night,51.0,0.0,
2017-10-28 02:00:00,14,8,6,clear-night,50.0,0.0,
2017-10-28 03:00:00,3,0,3,clear-night,49.0,0.0,
2017-10-28 04:00:00,6,4,2,clear-night,48.0,0.0,
2017-10-28 05:00:00,12,7,5,clear-night,48.0,0.0,
2017-10-28 06:00:00,49,37,12,clear-night,48.0,0.0,
2017-10-28 07:00:00,272,148,124,clear-night,48.0,0.0,
2017-10-28 08:00:00,371,192,179,clear-day,49.0,0.0,
2017-10-28 09:00:00,951,575,376,clear-day,53.0,0.0,
2017-10-28 10:00:00,2962,2267,695,clear-day,59.0,0.0,
2017-10-28 11:00:00,4330,2150,2180,clear-day,64.0,0.0001,
2017-10-28 12:00:00,3486,1925,1561,clear-day,66.0,0.0017,
2017-10-28 13:00:00,4055,1560,2495,clear-day,67.0,0.0028,
2017-10-28 14:00:00,3816,1865,1951,clear-day,68.0,0.0002,
2017-10-28 15:00:00,3852,1927,1925,clear-day,68.0,0.0013,
2017-10-28 16:00:00,3750,1758,1992,clear-day,66.0,0.0,
2017-10-28 17:00:00,3451,1587,1864,clear-day,65.0,0.0021,
2017-10-28 18:00:00,1534,589,945,clear-night,64.0,0.0,
2017-10-28 19:00:00,645,278,367,clear-night,63.0,0.0,
2017-10-28 20:00:00,518,236,282,partly-cloudy-night,63.0,0.0,
2017-10-28 21:00:00,393,187,206,partly-cloudy-night,62.0,0.0,
2017-10-28 22:00:00,254,124,130,partly-cloudy-night,61.0,0.0,
2017-10-28 23:00:00,152,78,74,partly-cloudy-night,62.0,0.0,
2017-10-29 00:00:00,92,57,35,partly-cloudy-night,62.0,0.0,
2017-10-29 01:00:00,56,28,28,partly-cloudy-night,62.0,0.0,
2017-10-29 02:00:00,25,11,14,partly-cloudy-night,63.0,0.0,
2017-10-29 03:00:00,2,1,1,partly-cloudy-night,63.0,0.0008,
2017-10-29 04:00:00,5,5,0,partly-cloudy-night,62.0,0.0039,
2017-10-29 05:00:00,1,0,1,partly-cloudy-night,60.0,0.0061,
2017-10-29 06:00:00,6,4,2,partly-cloudy-night,60.0,0.011,
2017-10-29 07:00:00,75,52,23,partly-cloudy-night,61.0,0.0134,
2017-10-29 08:00:00,162,67,95,partly-cloudy-day,61.0,0.0094,
2017-10-29 09:00:00,283,148,135,partly-cloudy-day,61.0,0.0066,
2017-10-29 10:00:00,598,340,258,rain,61.0,0.0293,
2017-10-29 11:00:00,640,302,338,partly-cloudy-day,61.0,0.0163,
2017-10-29 12:00:00,520,240,280,rain,62.0,0.0249,
2017-10-29 13:00:00,292,126,166,rain,62.0,0.0628,
2017-10-29 14:00:00,186,67,119,rain,63.0,0.1802,
2017-10-29 15:00:00,82,37,45,rain,64.0,0.2382,
2017-10-29 16:00:00,110,70,40,rain,64.0,0.2926,
2017-10-29 17:00:00,76,39,37,rain,64.0,0.3305,
2017-10-29 18:00:00,37,24,13,rain,64.0,0.1515,
2017-10-29 19:00:00,16,8,8,rain,64.0,0.1252,
2017-10-29 20:00:00,9,5,4,rain,64.0,0.1249,
2017-10-29 21:00:00,2,1,1,rain,63.0,0.1711,
2017-10-29 22:00:00,2,1,1,rain,63.0,0.2921,
2017-10-29 23:00:00,4,3,1,rain,65.0,0.2357,
2017-10-30 00:00:00,11,8,3,rain,61.0,0.0734,
2017-10-30 01:00:00,3,2,1,clear-night,59.0,0.0157,
2017-10-30 02:00:00,10,2,8,partly-cloudy-night,58.0,0.0013,
2017-10-30 03:00:00,6,3,3,partly-cloudy-night,57.0,0.0004,
2017-10-30 04:00:00,0,0,0,partly-cloudy-night,56.0,0.0023,
2017-10-30 05:00:00,5,4,1,rain,54.0,0.0342,
2017-10-30 06:00:00,18,10,8,rain,51.0,0.0396,
2017-10-30 07:00:00,47,21,26,rain,48.0,0.0296,
2017-10-30 08:00:00,126,47,79,rain,46.0,0.0364,
2017-10-30 09:00:00,324,187,137,partly-cloudy-day,47.0,0.0233,
2017-10-30 10:00:00,911,581,330,partly-cloudy-day,49.0,0.0042,
2017-10-30 11:00:00,1730,921,809,partly-cloudy-day,51.0,0.0005,
2017-10-30 12:00:00,1940,955,985,partly-cloudy-day,53.0,0.0005,
2017-10-30 13:00:00,1914,960,954,partly-cloudy-day,55.0,0.0009,
2017-10-30 14:00:00,2234,1207,1027,partly-cloudy-day,55.0,0.0001,
2017-10-30 15:00:00,2274,1222,1052,partly-cloudy-day,55.0,0.0002,
2017-10-30 16:00:00,2068,1064,1004,partly-cloudy-day,55.0,0.0002,
2017-10-30 17:00:00,2066,1112,954,clear-day,55.0,0.0007,
2017-10-30 18:00:00,1084,491,593,clear-night,53.0,0.0001,
2017-10-30 19:00:00,409,178,231,clear-night,52.0,0.0009,
2017-10-30 20:00:00,279,130,149,clear-night,51.0,0.0004,
2017-10-30 21:00:00,166,75,91,clear-night,51.0,0.0,
2017-10-30 22:00:00,102,51,51,clear-night,51.0,0.0,
2017-10-30 23:00:00,47,22,25,clear-night,50.0,0.0001,
2017-10-31 00:00:00,25,7,18,clear-night,51.0,0.0,Halloween
2017-10-31 01:00:00,3,2,1,clear-night,51.0,0.0,Halloween
2017-10-31 02:00:00,6,5,1,clear-night,50.0,0.0,Halloween
2017-10-31 03:00:00,3,3,0,clear-night,49.0,0.0,Halloween
2017-10-31 04:00:00,2,1,1,clear-night,49.0,0.0,Halloween
2017-10-31 05:00:00,24,14,10,clear-night,49.0,0.0,Halloween
2017-10-31 06:00:00,76,42,34,clear-night,48.0,0.0,Halloween
2017-10-31 07:00:00,247,116,131,clear-night,48.0,0.0,Halloween
2017-10-31 08:00:00,350,131,219,clear-day,47.0,0.0001,Halloween
2017-10-31 09:00:00,796,411,385,clear-day,49.0,0.0,Halloween
2017-10-31 10:00:00,1667,945,722,clear-day,51.0,0.0,Halloween
2017-10-31 11:00:00,2304,1135,1169,partly-cloudy-day,52.0,0.0,Halloween
2017-10-31 12:00:00,2464,1184,1280,clear-day,54.0,0.0,Halloween
2017-10-31 13:00:00,2465,1197,1268,clear-day,55.0,0.0,Halloween
2017-10-31 14:00:00,2398,1137,1261,clear-day,56.0,0.0,Halloween
2017-10-31 15:00:00,2094,1023,1071,clear-day,56.0,0.0,Halloween
2017-10-31 16:00:00,2079,954,1125,clear-day,56.0,0.0001,Halloween
2017-10-31 17:00:00,1731,868,863,clear-day,55.0,0.0,Halloween
2017-10-31 18:00:00,818,356,462,clear-night,54.0,0.0,Halloween
2017-10-31 19:00:00,275,141,134,clear-night,53.0,0.0,Halloween
2017-10-31 20:00:00,179,70,109,clear-night,52.0,0.0,Halloween
2017-10-31 21:00:00,105,53,52,clear-night,50.0,0.0,Halloween
2017-10-31 22:00:00,60,36,24,clear-night,49.0,0.0,Halloween
2017-10-31 23:00:00,50,33,17,clear-night,48.0,0.0,Halloween
2017-11-01 00:00:00,16,6,10,clear-night,46.0,0.0001,
2017-11-01 01:00:00,12,6,6,clear-night,45.0,0.0,
2017-11-01 02:00:00,3,2,1,clear-night,45.0,0.0,
2017-11-01 03:00:00,0,0,0,clear-night,44.0,0.0,
2017-11-01 04:00:00,3,1,2,clear-night,44.0,0.0,
2017-11-01 05:00:00,15,10,5,clear-night,44.0,0.0,
2017-11-01 06:00:00,60,36,24,clear-night,44.0,0.0,
2017-11-01 07:00:00,210,111,99,clear-night,45.0,0.0,
2017-11-01 08:00:00,365,122,243,cloudy,46.0,0.0,
2017-11-01 09:00:00,522,254,268,cloudy,48.0,0.0,
2017-11-01 10:00:00,1069,657,412,cloudy,49.0,0.0,
2017-11-01 11:00:00,1484,861,623,partly-cloudy-day,51.0,0.0,
2017-11-01 12:00:00,1499,720,779,cloudy,53.0,0.0,
2017-11-01 13:00:00,1621,744,877,partly-cloudy-day,54.0,0.0,
2017-11-01 14:00:00,1566,767,799,partly-cloudy-day,55.0,0.0,
2017-11-01 15:00:00,1870,931,939,partly-cloudy-day,55.0,0.0,
2017-11-01 16:00:00,1814,894,920,partly-cloudy-day,56.0,0.0,
2017-11-01 17:00:00,1474,780,694,partly-cloudy-day,56.0,0.0,
2017-11-01 18:00:00,834,442,392,partly-cloudy-night,56.0,0.0,
2017-11-01 19:00:00,413,168,245,partly-cloudy-night,56.0,0.0,
2017-11-01 20:00:00,234,123,111,partly-cloudy-night,55.0,0.0,
2017-11-01 21:00:00,160,87,73,clear-night,56.0,0.0,
2017-11-01 22:00:00,108,67,41,partly-cloudy-night,57.0,0.0,
2017-11-01 23:00:00,57,30,27,cloudy,58.0,0.0,
2017-11-02 00:00:00,33,11,22,partly-cloudy-night,58.0,0.0,
2017-11-02 01:00:00,10,4,6,partly-cloudy-night,58.0,0.0,
